skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
typescript,xgboost,0.26600667074698164,0.9575888082625881,0.38596491228070173,0.31654676258992803,0.4943820224719101,0.645
typescript,lightgbm,0.24571304635614244,0.9567493920073912,0.34579439252336447,0.296,0.4157303370786517,0.7276
apache kafka,catboost,0.13457766122954168,0.8641262068865236,0.174496644295302,0.21311475409836064,0.14772727272727273,0.937
apache kafka,xgboost,0.157375320936837,0.880560947769441,0.1893491124260355,0.19753086419753085,0.18181818181818182,0.9268
apache kafka,lightgbm,0.157083943236658,0.885228545047403,0.18633540372670807,0.2054794520547945,0.17045454545454544,0.9366
заключение договоров,catboost,0.1959985073826718,0.9312531763323891,0.26609442060085836,0.21830985915492956,0.34065934065934067,0.83
заключение договоров,xgboost,0.19950152846405958,0.9288334485165979,0.25688073394495414,0.2204724409448819,0.3076923076923077,0.8447
заключение договоров,lightgbm,0.18261567397375278,0.9365727087762614,0.27472527472527475,0.27472527472527475,0.27472527472527475,0.8992
ci/cd,catboost,0.08996242022226915,0.8440058101603949,0.14746543778801843,0.12698412698412698,0.17582417582417584,0.8897
ci/cd,xgboost,0.08333457920725554,0.8531782667644405,0.13612565445026178,0.13,0.14285714285714285,0.915
ci/cd,lightgbm,0.08479016418273143,0.8647053858287655,0.12149532710280374,0.10569105691056911,0.14285714285714285,0.8594
подбор персонала,catboost,0.48488413679893777,0.9749548810232199,0.5172413793103449,0.44776119402985076,0.6122448979591837,0.7069
подбор персонала,xgboost,0.5199377806190112,0.9771274578399126,0.5316455696202531,0.45323741007194246,0.6428571428571429,0.2868
подбор персонала,lightgbm,0.5056425054827676,0.9755433894160035,0.5506072874493927,0.4563758389261745,0.6938775510204082,0.0651
uml,catboost,0.23789678730651578,0.9390489891608818,0.3177570093457944,0.26153846153846155,0.40476190476190477,0.951
uml,xgboost,0.23968333510619022,0.9318330593106807,0.3,0.23076923076923078,0.42857142857142855,0.8988
uml,lightgbm,0.22890075331418025,0.9339148702959444,0.31336405529953915,0.2556390977443609,0.40476190476190477,0.9472
1с: управление торговлей,catboost,0.16876025181172954,0.9266869203709626,0.26273458445040215,0.17073170731707318,0.5697674418604651,0.7963
1с: управление торговлей,xgboost,0.1717556234707145,0.9218286343251947,0.25252525252525254,0.16129032258064516,0.5813953488372093,0.6445
1с: управление торговлей,lightgbm,0.17094009859224266,0.9249726686548516,0.25748502994011974,0.17338709677419356,0.5,0.8774
