skill,model,accuracy,precision,recall,f1,majority_baseline_acc,positive_rate,pr_auc,roc_auc
деловая переписка,lightgbm,0.9509463722397477,0.18932038834951456,0.21311475409836064,0.20051413881748073,0.9711356466876971,0.02886435331230284,0.1158885521073754,0.8046392617226295
английский язык,catboost,0.9570977917981073,0.2895927601809955,0.3575418994413408,0.32,0.9717665615141956,0.028233438485804417,0.2290068628292109,0.7557078722800387
английский язык,xgboost,0.9594637223974763,0.3088235294117647,0.35195530726256985,0.3289817232375979,0.9717665615141956,0.028233438485804417,0.2346254777210262,0.7405802765458339
английский язык,lightgbm,0.9649842271293375,0.36645962732919257,0.329608938547486,0.34705882352941175,0.9717665615141956,0.028233438485804417,0.2474016675898389,0.7499594221717253
javascript,catboost,0.9608832807570978,0.4037854889589905,0.6844919786096256,0.5079365079365079,0.9705047318611988,0.02949526813880126,0.5062290205761001,0.9311370219822336
javascript,xgboost,0.9580441640378549,0.3827893175074184,0.6898395721925134,0.49236641221374045,0.9705047318611988,0.02949526813880126,0.5170986271148095,0.9393613480142288
javascript,lightgbm,0.9561514195583596,0.3673469387755102,0.6737967914438503,0.47547169811320755,0.9705047318611988,0.02949526813880126,0.5121935899767134,0.9303035517651056
1с: предприятие 8,catboost,0.9506309148264984,0.18972332015810275,0.3076923076923077,0.23471882640586797,0.9753943217665615,0.024605678233438486,0.1580716733954408,0.8554230105814841
1с: предприятие 8,xgboost,0.9555205047318612,0.2330508474576271,0.3525641025641026,0.28061224489795916,0.9753943217665615,0.024605678233438486,0.1716472774333892,0.8733212467243838
1с: предприятие 8,lightgbm,0.9580441640378549,0.24056603773584906,0.3269230769230769,0.27717391304347827,0.9753943217665615,0.024605678233438486,0.1730626928944169,0.8756447573556241
бизнес-анализ,catboost,0.9443217665615142,0.1986970684039088,0.3630952380952381,0.25684210526315787,0.9735015772870662,0.026498422712933754,0.2060592431398288,0.8453248927568435
бизнес-анализ,xgboost,0.9406940063091482,0.18674698795180722,0.36904761904761907,0.248,0.9735015772870662,0.026498422712933754,0.2065410224630056,0.8512579853717248
бизнес-анализ,lightgbm,0.9425867507886435,0.18387096774193548,0.3392857142857143,0.2384937238493724,0.9735015772870662,0.026498422712933754,0.1845494970433074,0.8396136160232077
управление командой,catboost,0.9618296529968454,0.2108843537414966,0.19745222929936307,0.20394736842105263,0.9752365930599369,0.02476340694006309,0.1535688436838961,0.8357619155049133
управление командой,xgboost,0.9116719242902208,0.12476722532588454,0.4267515923566879,0.1930835734870317,0.9752365930599369,0.02476340694006309,0.1444904289226147,0.8115219355310586
управление командой,lightgbm,0.9627760252365931,0.2348993288590604,0.2229299363057325,0.22875816993464052,0.9752365930599369,0.02476340694006309,0.1466527930859873,0.8207840277069548
разработка технических заданий,catboost,0.9599369085173501,0.21666666666666667,0.2565789473684211,0.23493975903614459,0.97602523659306,0.023974763406940065,0.1676980103212028,0.7721348407784167
разработка технических заданий,xgboost,0.9621451104100947,0.22839506172839505,0.24342105263157895,0.2356687898089172,0.97602523659306,0.023974763406940065,0.160798598312012,0.7814126662810872
разработка технических заданий,lightgbm,0.9695583596214511,0.26436781609195403,0.1513157894736842,0.19246861924686193,0.97602523659306,0.023974763406940065,0.1327505715452669,0.7741288316946211
java,catboost,0.9782334384858045,0.5266272189349113,0.6054421768707483,0.5632911392405063,0.976813880126183,0.023186119873817034,0.5149323273743718,0.9219977349893616
java,xgboost,0.9772870662460568,0.5088757396449705,0.5850340136054422,0.5443037974683544,0.976813880126183,0.023186119873817034,0.5005635608912011,0.9287329012018176
java,lightgbm,0.9769716088328075,0.5026737967914439,0.6394557823129252,0.562874251497006,0.976813880126183,0.023186119873817034,0.5248602370665053,0.9291431734973984
деловое общение,catboost,0.9361198738170347,0.13920454545454544,0.32450331125827814,0.19483101391650098,0.9761829652996845,0.023817034700315456,0.1400187591144272,0.7976248182258846
деловое общение,xgboost,0.9627760252365931,0.20279720279720279,0.19205298013245034,0.19727891156462585,0.9761829652996845,0.023817034700315456,0.1258931278915471,0.7970395028992904
деловое общение,lightgbm,0.9668769716088328,0.264,0.2185430463576159,0.2391304347826087,0.9761829652996845,0.023817034700315456,0.1431080335861953,0.7970930052143357
