skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
sql,xgboost,0.3867221842760023,0.8224265370928469,0.4167228590694538,0.3315450643776824,0.5607985480943739,0.494
sql,lightgbm,0.3826186053511538,0.8231165622014841,0.427336999214454,0.3767313019390582,0.4936479128856624,0.6219
python,catboost,0.4939838397705973,0.898798182999988,0.5418326693227091,0.4963503649635036,0.5964912280701754,0.6275
python,xgboost,0.5098503665148265,0.8872075029518052,0.5249457700650759,0.51931330472103,0.5307017543859649,0.6355
python,lightgbm,0.4955328329886608,0.8910167104964996,0.5284872298624754,0.4786476868327402,0.5899122807017544,0.6089
linux,catboost,0.447695385331296,0.9002688695451684,0.4784810126582278,0.4489311163895487,0.5121951219512195,0.716
linux,xgboost,0.4539681979587444,0.891076744463643,0.4789156626506024,0.5389830508474577,0.4308943089430894,0.7626
linux,lightgbm,0.4511097249907378,0.8918782698126764,0.4577540106951872,0.3780918727915194,0.5799457994579946,0.5999
postgresql,catboost,0.3706691546985788,0.90371422070819,0.4269662921348314,0.3547717842323651,0.5360501567398119,0.6709
postgresql,xgboost,0.407347475230222,0.8994295826675601,0.4309677419354839,0.3662280701754385,0.5235109717868338,0.5761
postgresql,lightgbm,0.4044915408680067,0.9042575124993556,0.439918533604888,0.3257918552036199,0.677115987460815,0.5034
аналитическое мышление,catboost,0.172144963452913,0.7558544250161018,0.2214912280701754,0.1747404844290657,0.3023952095808383,0.6032
аналитическое мышление,xgboost,0.1596626472838473,0.7486345989340002,0.223756906077348,0.2076923076923077,0.2425149700598802,0.6426
аналитическое мышление,lightgbm,0.1673404146283061,0.7489516471552401,0.2497376705141658,0.1922455573505654,0.3562874251497006,0.6043
git,catboost,0.3306399416961811,0.8696468710115653,0.3866877971473851,0.3485714285714286,0.4341637010676156,0.7075
git,xgboost,0.3267864570308091,0.8650168362231648,0.3596638655462185,0.340764331210191,0.3807829181494662,0.642
git,lightgbm,0.327817981683593,0.8674695858459431,0.3622448979591837,0.2823061630218688,0.505338078291815,0.5899
